"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"nucl1347",0.207935204980817,0.175083460346972,0.0120381366822732,0.654622167437902,"nucl1347","0","0","0","African Savannah",-15.383,15.2534,"nucl1347"
"band1340",0.186816158083788,0.149813860989153,0.0153422733643979,0.570883059357089,"band1340","0","0","0","African Savannah",-16.4245,12.5258,"band1340"
"bidy1244",0.264702151922341,0.187287630579373,0.0254092751416945,0.708554666001245,"bidy1244","0","0","0","African Savannah",-16.1497,11.1097,"bidy1244"
"noon1242",0.214440353295984,0.178340867745835,0.0123858517907767,0.673007839643989,"noon1242","0","0","0","African Savannah",-16.9205,14.792,"noon1242"
"land1256",0.290802509180754,0.190250134109666,0.0334012840897815,0.732046420244145,"land1256","0","0","0","African Savannah",-14.0895,10.8753,"land1256"
"baga1272",0.30650954097939,0.195531459605544,0.0359649483553522,0.753029775557006,"baga1272","0","0","0","African Savannah",-14.4756,10.4793,"baga1272"
"timn1235",0.648587292855151,0.204567680405815,0.20801682724533,0.955308406861123,"timn1235","0","1","0","African Savannah",-12.3331,8.90294,"timn1235"
"bomk1234",0.595144086433189,0.221824242107003,0.151553659894731,0.946802242630294,"bomk1234","0","1","0","African Savannah",-11.59696,9.27518,"bomk1234"
"bull1247",0.615079548974638,0.216366624083364,0.171960536132254,0.950366672287471,"bull1247","0","1","0","African Savannah",-13.16,9,"bull1247"
"gola1255",0.280945279634264,0.201387566585301,0.0237165064352857,0.756992063474693,"gola1255","0","0","0","African Savannah",-10.8138,7.06193,"gola1255"
"bamb1269",0.249837557216899,0.195660864209891,0.0170629735641819,0.732171807251374,"bamb1269","1","0","0","African Savannah",-7.65,12.9,"bamb1269"
