"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"lisu1250",0.970226753090704,0.0840578237562,0.726053925868676,0.999998996711023,"lisu1250","1","1","0","Southeast Asia",98.94,26.91,"lisu1250"
"lipo1242",0.970857496105607,0.0817842253886649,0.725908816862139,0.999999154635233,"lipo1242","1","1","0","Southeast Asia",101.302,25.226,"lipo1242"
"lolo1259",0.970753417109179,0.0826533217756388,0.72035068669696,0.999998998828004,"lolo1259","1","1","0","Southeast Asia",101.30185,25.50051,"lolo1259"
"kats1235",0.966379731627448,0.0931564329728913,0.669390180529566,0.999998903189842,"kats1235","1","1","0","Southeast Asia",102.4,24.6,"kats1235"
"wudi1238",0.692156942220704,0.276116571624061,0.0793380826621622,0.996572407190521,"wudi1238","0","0","1","Southeast Asia",102.48,25.48,"wudi1238"
"wusa1235",0.883458097451646,0.166960909960371,0.369186086497547,0.99972670869148,"wusa1235","1","0","0","Southeast Asia",102.367,25.7707,"wusa1235"
"sich1238",0.910589681397682,0.150496219853101,0.427528090710204,0.999897239082942,"sich1238","1","0","0","Southeast Asia",102.121,28.1947,"sich1238"
"axiy1235",0.964070079361728,0.085308718044918,0.69897988733574,0.999994113166883,"axiy1235","1","0","0","Southeast Asia",103.713,24.6009,"axiy1235"
"sani1269",0.9631376249048,0.089120556761773,0.687965251379956,0.999994568578186,"sani1269","1","0","0","Southeast Asia",103.759,24.278,"sani1269"
"azha1235",0.960887151007273,0.09368289248863,0.668429043008993,0.999994679841243,"azha1235","1","0","0","Southeast Asia",104.15,23.9,"azha1235"
"akha1245",0.98327283790952,0.0558227306565209,0.844430758680365,0.9999996906153,"akha1245","1","0","0","Southeast Asia",100.964,21.2309,"akha1245"
"hani1248",0.983000226221728,0.0560732714378278,0.838119000455958,0.999999665085843,"hani1248","1","0","0","Southeast Asia",102.851673333,22.67753,"hani1248"
"mpii1239",0.982577901756375,0.0573102095288447,0.837487545223848,0.999999597011452,"mpii1239","1","1","1","Southeast Asia",100.21,18.1717,"mpii1239"
"enuu1235",0.982805351926363,0.0543455459838964,0.839060443647617,0.999999609619982,"enuu1235","1","0","0","Southeast Asia",101.85,22.95,"enuu1235"
"honi1244",0.982228648013513,0.0581975776193873,0.827687937586099,0.999999626191437,"honi1244","1","0","1","Southeast Asia",101.886,23.2074,"honi1244"
