"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"mamm1241",-0.0249037841755026,0.0766798301912473,-0.251836825422682,-4.31052429878629e-07,"mamm1241","0","0","0","Mesoamerica",-91.7231,14.8034,"mamm1241"
"tekt1235",-0.0174002780858019,0.0530453206023061,-0.161166362315552,-2.9496470301386e-07,"tekt1235","0","0","0","Mesoamerica",-92.1136,15.4599,"tekt1235"
"chuj1250",-0.0132156760356553,0.0421991436529286,-0.11688797509668,-3.10041432021926e-07,"chuj1250","0","0","0","Mesoamerica",-91.76,15.8399,"chuj1250"
"tojo1241",-0.0232883496734943,0.0715775034372514,-0.232782442738782,-3.24502685605243e-07,"tojo1241","0","0","0","Mesoamerica",-91.7825,16.2572,"tojo1241"
"moch1257",-0.0192976616349719,0.0583511044854066,-0.187886412229957,-3.1217799622331e-07,"moch1257","0","0","0","Mesoamerica",-92.1734,15.4538,"moch1257"
"popt1235",-0.0116566296666454,0.0373728207924642,-0.10539043994049,-3.32979128327458e-07,"popt1235","0","0","0","Mesoamerica",-91.6633,15.6609,"popt1235"
"west2635",-0.0122054833387207,0.0386502769109568,-0.110779749099484,-3.09707603166056e-07,"west2635","0","0","0","Mesoamerica",-91.8421,15.5932,"west2635"
"qanj1241",-0.0160790802538197,0.0561812565235741,-0.150974943670156,-3.65931761935674e-07,"qanj1241","0","0","0","Mesoamerica",-91.3043,15.6846,"qanj1241"
"itza1241",-0.0461661014930149,0.118235410923715,-0.440568796358422,-7.06007780846673e-07,"itza1241","0","0","0","Mesoamerica",-89.8734,17.0269,"itza1241"
"mopa1243",-0.0588105671260156,0.134886280176404,-0.518462904593523,-1.33810343962851e-06,"mopa1243","0","0","0","Mesoamerica",-89.0673,16.3533,"mopa1243"
"yuca1254",-0.0870270670764269,0.170302250838152,-0.656308020724801,-2.54077358537414e-06,"yuca1254","0","0","0","Mesoamerica",-88.9567,18.7757,"yuca1254"
"huas1242",-0.0433026200782693,0.106162230435144,-0.393238917047403,-8.73263470052518e-07,"huas1242","0","0","0","Mesoamerica",-98.5028,21.6153,"huas1242"
"pure1242",0.316379240465941,0.297819481889334,0.000934872818864657,0.949675778725339,"pure1242","1","0","1","Mesoamerica",-101.631,19.2467,"pure1242"
"alab1237",0.206343746643541,0.260124625210224,6.69339731079716e-05,0.893922299248722,"alab1237","1","1","1","E North America",-94.62848,30.76738,"alab1237"
"cree1270",0.155818635010533,0.228179431106442,2.64744821667245e-05,0.826445824582331,"cree1270","1","0","1","E North America",-87.5,31,"cree1270"
"mika1239",0.214673719914522,0.264707200183487,9.07572363504195e-05,0.896077273059085,"mika1239","1","1","1","E North America",-80.90847,26.08142,"mika1239"
"chic1270",0.128041131757715,0.206214521779849,1.60833337335603e-05,0.770502430948795,"chic1270","1","1","1","E North America",-88,34,"chic1270"
"choc1276",0.119603413563106,0.1960863076364,1.5541841518571e-05,0.73502331451781,"choc1276","1","0","1","E North America",-88.5,32.25,"choc1276"
"zuni1245",0.169049001044026,0.227488032095906,0.000146462593726571,0.820184980798437,"zuni1245","1","0","1","Basin and Plains",-108.782,35.0056,"zuni1245"
"babi1235",0.246016056396061,0.277115295820961,0.000190816929256266,0.921476919893503,"babi1235","1","0","0","Alaska-Oregon",-126.41,55.0997,"babi1235"
"chil1280",0.254600037857706,0.281281681205564,0.000248063909230198,0.926072118711009,"chil1280","1","1","0","Alaska-Oregon",-123.24458,51.98952,"chil1280"
"sars1236",0.272396435492612,0.286441147009744,0.000380933280053694,0.9332794366377,"sars1236","1","0","0","Basin and Plains",-114.301,50.8822,"sars1236"
"chip1261",0.211228146632871,0.261765118143802,8.27745019522735e-05,0.897403645314025,"chip1261","1","0","0","E North America",-104.44,58.98,"chip1261"
"nort2942",0.212597175524783,0.264735242119491,8.73137485518177e-05,0.901699535798356,"nort2942","1","0","0","E North America",-123.641,63.2671,"nort2942"
"sout2959",0.211826788143824,0.259947388589138,9.32014122513009e-05,0.893952353984474,"sout2959","1","0","0","E North America",-117.047,59.8794,"sout2959"
"west2615",0.115434352214216,0.19457305334514,1.44482660779238e-05,0.736570897914617,"west2615","1","1","0","Basin and Plains",-110.123,33.8574,"west2615"
"nava1243",0.117753389816453,0.194003928100617,2.0691369197301e-05,0.735938276604138,"nava1243","1","0","0","Basin and Plains",-109.38,36.33,"nava1243"
"assi1247",0.20654873752423,0.26303907310035,5.65257820755893e-05,0.896564424535783,"assi1247","1","0","0","Basin and Plains",-106.068,49.2923,"assi1247"
"crow1244",0.320828346068898,0.299302893702079,0.00119818206260211,0.951508843830425,"crow1244","1","1","0","Basin and Plains",-107.874,45.368,"crow1244"
